time,open,high,low,close,tick_volume,spread,real_volume
2020-01-06 13:00:00+00:00,1.31528,1.31747,1.31511,1.31569,4061,0,0
2020-01-06 14:00:00+00:00,1.31569,1.31571,1.31387,1.31388,4548,0,0
2020-01-06 15:00:00+00:00,1.31392,1.3149199999999999,1.31348,1.3140800000000001,3473,0,0
2020-01-06 16:00:00+00:00,1.31407,1.31613,1.31334,1.3136700000000001,3874,0,0
2020-01-06 17:00:00+00:00,1.31368,1.31626,1.31339,1.31588,3862,0,0
2020-01-06 18:00:00+00:00,1.31588,1.31699,1.3152,1.31627,2896,0,0
2020-01-06 19:00:00+00:00,1.31626,1.31748,1.31565,1.31593,2593,0,0
2020-01-06 20:00:00+00:00,1.31593,1.3168,1.31579,1.3158,2121,0,0
2020-01-06 21:00:00+00:00,1.3158,1.31644,1.31556,1.31634,2034,0,0
2020-01-06 22:00:00+00:00,1.31634,1.31676,1.31592,1.31663,1757,0,0
2020-01-06 23:00:00+00:00,1.31662,1.31687,1.31641,1.3168,1277,0,0
2020-01-07 00:00:00+00:00,1.31668,1.31789,1.31626,1.31752,580,3,0
2020-01-07 01:00:00+00:00,1.3176,1.31761,1.3168199999999999,1.31711,1555,0,0
2020-01-07 02:00:00+00:00,1.31711,1.31769,1.31696,1.3173,1286,0,0
2020-01-07 03:00:00+00:00,1.3173,1.31775,1.317,1.31719,1098,0,0
2020-01-07 04:00:00+00:00,1.31719,1.31728,1.31687,1.31696,758,0,0
2020-01-07 05:00:00+00:00,1.31696,1.31756,1.31689,1.31737,1130,0,0
2020-01-07 06:00:00+00:00,1.31737,1.31756,1.31695,1.3171,1916,0,0
2020-01-07 07:00:00+00:00,1.3171,1.31727,1.31534,1.31543,1108,0,0
2020-01-07 08:00:00+00:00,1.31548,1.31629,1.31479,1.3155700000000001,2593,0,0
2020-01-07 09:00:00+00:00,1.31554,1.31617,1.31414,1.3143799999999999,3930,0,0
2020-01-07 10:00:00+00:00,1.3143799999999999,1.32125,1.3143,1.31883,6964,0,0
2020-01-07 11:00:00+00:00,1.31883,1.31975,1.31678,1.31731,5000,0,0
2020-01-07 12:00:00+00:00,1.31731,1.31738,1.31455,1.31606,5167,0,0
2020-01-07 13:00:00+00:00,1.31606,1.31646,1.31454,1.31471,3930,0,0
2020-01-07 14:00:00+00:00,1.31471,1.31476,1.31102,1.31208,5697,0,0
2020-01-07 15:00:00+00:00,1.31208,1.31237,1.31024,1.31183,5554,0,0
2020-01-07 16:00:00+00:00,1.31183,1.3136,1.31049,1.31051,4870,0,0
2020-01-07 17:00:00+00:00,1.31049,1.3124500000000001,1.30952,1.31216,5045,0,0
2020-01-07 18:00:00+00:00,1.31216,1.31328,1.3106499999999999,1.3126,3381,0,0
2020-01-07 19:00:00+00:00,1.31259,1.31397,1.3122500000000001,1.3127499999999999,3086,0,0
2020-01-07 20:00:00+00:00,1.3127499999999999,1.31375,1.3125200000000001,1.31254,2460,0,0
2020-01-07 21:00:00+00:00,1.31254,1.31272,1.3118699999999999,1.31206,3469,0,0
2020-01-07 22:00:00+00:00,1.31206,1.31238,1.31166,1.31182,1878,0,0
2020-01-07 23:00:00+00:00,1.31182,1.31216,1.31138,1.31207,1812,0,0
2020-01-08 00:00:00+00:00,1.31188,1.31261,1.3105,1.31138,1002,2,0
2020-01-08 01:00:00+00:00,1.31138,1.31196,1.3105,1.31139,1699,0,0
2020-01-08 02:00:00+00:00,1.31139,1.31196,1.3106499999999999,1.3112,3676,0,0
2020-01-08 03:00:00+00:00,1.3112,1.3121,1.3111,1.3117,2799,0,0
2020-01-08 04:00:00+00:00,1.3117,1.31402,1.3117,1.31332,3004,0,0
2020-01-08 05:00:00+00:00,1.31332,1.31393,1.31239,1.31308,2121,0,0
2020-01-08 06:00:00+00:00,1.31308,1.31348,1.3118400000000001,1.3121,1844,0,0
2020-01-08 07:00:00+00:00,1.3121,1.31246,1.31163,1.31177,1948,0,0
2020-01-08 08:00:00+00:00,1.31177,1.3134000000000001,1.31176,1.31295,2041,0,0
2020-01-08 09:00:00+00:00,1.31295,1.31627,1.31268,1.31527,4785,0,0
2020-01-08 10:00:00+00:00,1.3153000000000001,1.31697,1.31392,1.31662,6342,0,0
2020-01-08 11:00:00+00:00,1.31664,1.31695,1.31105,1.31207,5067,0,0
2020-01-08 12:00:00+00:00,1.31201,1.31363,1.3091599999999999,1.31202,6056,0,0
2020-01-08 13:00:00+00:00,1.31202,1.31244,1.30989,1.31087,4706,0,0
2020-01-08 14:00:00+00:00,1.31087,1.31199,1.30803,1.30931,5133,0,0
2020-01-08 15:00:00+00:00,1.30928,1.3125200000000001,1.30859,1.31219,4940,0,0
2020-01-08 16:00:00+00:00,1.31219,1.31391,1.31196,1.31254,4418,0,0
2020-01-08 17:00:00+00:00,1.31254,1.31338,1.30875,1.31006,4641,0,0
2020-01-08 18:00:00+00:00,1.3100399999999999,1.3109199999999999,1.30831,1.31091,5962,0,0
2020-01-08 19:00:00+00:00,1.31091,1.31173,1.31013,1.31052,4250,0,0
2020-01-08 20:00:00+00:00,1.31053,1.3106499999999999,1.30966,1.31032,2558,0,0
2020-01-08 21:00:00+00:00,1.31033,1.31033,1.30978,1.3101,2438,0,0
2020-01-08 22:00:00+00:00,1.3101099999999999,1.31036,1.30975,1.30982,1938,0,0
2020-01-08 23:00:00+00:00,1.30982,1.30996,1.30941,1.30961,1657,0,0
2020-01-09 00:00:00+00:00,1.30926,1.31022,1.30918,1.30962,418,5,0
2020-01-09 01:00:00+00:00,1.31014,1.31058,1.30952,1.31054,1007,0,0
2020-01-09 02:00:00+00:00,1.31054,1.31122,1.3103099999999999,1.3109600000000001,1583,0,0
2020-01-09 03:00:00+00:00,1.3109600000000001,1.31143,1.31043,1.31122,1525,0,0
2020-01-09 04:00:00+00:00,1.31122,1.3112599999999999,1.31042,1.3109,1014,0,0
2020-01-09 05:00:00+00:00,1.3109,1.31114,1.31059,1.3106,885,0,0
2020-01-09 06:00:00+00:00,1.3106,1.31093,1.31048,1.3109199999999999,868,0,0
2020-01-09 07:00:00+00:00,1.31091,1.31192,1.3109,1.31169,1460,0,0
2020-01-09 08:00:00+00:00,1.31168,1.31238,1.31079,1.31108,1543,0,0
2020-01-09 09:00:00+00:00,1.31106,1.31188,1.31014,1.31141,3408,0,0
2020-01-09 10:00:00+00:00,1.31138,1.31138,1.3084799999999999,1.3087900000000001,5151,0,0
2020-01-09 11:00:00+00:00,1.30877,1.30918,1.30175,1.30281,8994,0,0
2020-01-09 12:00:00+00:00,1.30273,1.30437,1.30195,1.30429,6148,0,0
2020-01-09 13:00:00+00:00,1.30429,1.3051599999999999,1.30137,1.30196,5452,0,0
2020-01-09 14:00:00+00:00,1.30198,1.30412,1.3013,1.30377,5531,0,0
2020-01-09 15:00:00+00:00,1.30377,1.30693,1.30223,1.30526,5797,0,0
2020-01-09 16:00:00+00:00,1.30526,1.30585,1.3037,1.30494,4819,0,0
2020-01-09 17:00:00+00:00,1.30494,1.30542,1.30335,1.30485,4054,0,0
2020-01-09 18:00:00+00:00,1.30485,1.30694,1.30436,1.30686,3900,0,0
2020-01-09 19:00:00+00:00,1.30686,1.3069,1.3060800000000001,1.30614,2305,0,0
2020-01-09 20:00:00+00:00,1.30615,1.3064200000000001,1.30552,1.30555,3568,0,0
2020-01-09 21:00:00+00:00,1.30555,1.30595,1.30542,1.30572,1802,0,0
2020-01-09 22:00:00+00:00,1.3057,1.30675,1.3057,1.30667,1760,0,0
2020-01-09 23:00:00+00:00,1.3066499999999999,1.30676,1.30628,1.30676,770,0,0
2020-01-10 00:00:00+00:00,1.30661,1.30683,1.3063799999999999,1.30678,416,7,0
2020-01-10 01:00:00+00:00,1.30678,1.30714,1.3066900000000001,1.30695,1362,0,0
2020-01-10 02:00:00+00:00,1.30695,1.30725,1.3066,1.30682,1209,0,0
2020-01-10 03:00:00+00:00,1.30681,1.3069600000000001,1.306,1.30637,1193,0,0
2020-01-10 04:00:00+00:00,1.30636,1.3066900000000001,1.30605,1.30658,931,0,0
2020-01-10 05:00:00+00:00,1.30658,1.30689,1.30653,1.30688,878,0,0
2020-01-10 06:00:00+00:00,1.30687,1.3082,1.30666,1.30766,1144,0,0
2020-01-10 07:00:00+00:00,1.30766,1.30838,1.30729,1.30826,1250,0,0
2020-01-10 08:00:00+00:00,1.30826,1.30917,1.30804,1.30846,1334,0,0
2020-01-10 09:00:00+00:00,1.30846,1.30871,1.30555,1.30599,2537,0,0
2020-01-10 10:00:00+00:00,1.30599,1.30717,1.30484,1.3066900000000001,4416,0,0
2020-01-10 11:00:00+00:00,1.30668,1.3088600000000001,1.3051,1.30682,5253,0,0
2020-01-10 12:00:00+00:00,1.30682,1.3072599999999999,1.30507,1.30564,4190,0,0
2020-01-10 13:00:00+00:00,1.30563,1.30806,1.30542,1.30735,3547,0,0
2020-01-10 14:00:00+00:00,1.30734,1.30884,1.30719,1.30844,3310,0,0
2020-01-10 15:00:00+00:00,1.30842,1.30971,1.30636,1.30698,5584,0,0
2020-01-10 16:00:00+00:00,1.30698,1.30734,1.30557,1.30651,5203,0,0
2020-01-10 17:00:00+00:00,1.30654,1.30781,1.30571,1.30612,4736,0,0
2020-01-10 18:00:00+00:00,1.30613,1.30624,1.30426,1.30589,4212,0,0
2020-01-10 19:00:00+00:00,1.30589,1.30698,1.3052000000000001,1.30618,2866,0,0
2020-01-10 20:00:00+00:00,1.30617,1.3063799999999999,1.30545,1.30554,1924,0,0
2020-01-10 21:00:00+00:00,1.30553,1.30632,1.30537,1.3062,2210,0,0
2020-01-10 22:00:00+00:00,1.30621,1.30625,1.30537,1.30557,1989,0,0
2020-01-10 23:00:00+00:00,1.30557,1.30644,1.30538,1.30605,1432,0,0
2020-01-13 00:00:00+00:00,1.30347,1.3042,1.30314,1.30353,700,5,0
2020-01-13 01:00:00+00:00,1.30352,1.30443,1.30339,1.30436,980,0,0
2020-01-13 02:00:00+00:00,1.30436,1.3045,1.30359,1.30369,932,0,0
2020-01-13 03:00:00+00:00,1.30369,1.30392,1.30321,1.3039,1126,0,0
2020-01-13 04:00:00+00:00,1.3039,1.30392,1.3033000000000001,1.30344,956,0,0
2020-01-13 05:00:00+00:00,1.30344,1.304,1.30312,1.3039100000000001,1103,0,0
2020-01-13 06:00:00+00:00,1.3039100000000001,1.30414,1.3035999999999999,1.3035999999999999,964,0,0
2020-01-13 07:00:00+00:00,1.3035999999999999,1.30362,1.30253,1.3032599999999999,1107,0,0
2020-01-13 08:00:00+00:00,1.3032599999999999,1.30328,1.30219,1.30273,1413,0,0
2020-01-13 09:00:00+00:00,1.30273,1.30274,1.29953,1.30014,4401,0,0
2020-01-13 10:00:00+00:00,1.3001,1.3008,1.29854,1.30016,4785,0,0
2020-01-13 11:00:00+00:00,1.30016,1.30081,1.29647,1.29727,6164,0,0
2020-01-13 12:00:00+00:00,1.29724,1.29943,1.29612,1.29843,4138,0,0
2020-01-13 13:00:00+00:00,1.29843,1.29892,1.2965200000000001,1.29653,3963,0,0
2020-01-13 14:00:00+00:00,1.29653,1.29799,1.29611,1.29762,3949,0,0
2020-01-13 15:00:00+00:00,1.29757,1.29926,1.29709,1.2984200000000001,4388,0,0
2020-01-13 16:00:00+00:00,1.2984200000000001,1.29989,1.2981,1.29949,4925,0,0
2020-01-13 17:00:00+00:00,1.29949,1.29949,1.29755,1.29786,4360,0,0
2020-01-13 18:00:00+00:00,1.29787,1.2991,1.2975400000000001,1.29834,2899,0,0
2020-01-13 19:00:00+00:00,1.29834,1.29974,1.2979,1.29953,2393,0,0
2020-01-13 20:00:00+00:00,1.29953,1.29974,1.2990300000000001,1.29962,2252,0,0
2020-01-13 21:00:00+00:00,1.29962,1.30012,1.2993999999999999,1.29984,1690,0,0
2020-01-13 22:00:00+00:00,1.29984,1.30035,1.29947,1.29952,1771,0,0
2020-01-13 23:00:00+00:00,1.29952,1.29955,1.29863,1.2988,1323,0,0
2020-01-14 00:00:00+00:00,1.29882,1.2993999999999999,1.29818,1.29888,796,7,0
2020-01-14 01:00:00+00:00,1.29888,1.29932,1.2986,1.2986,1223,0,0
2020-01-14 02:00:00+00:00,1.2986,1.29956,1.2986,1.29946,1409,0,0
2020-01-14 03:00:00+00:00,1.29946,1.30006,1.29883,1.29914,3708,0,0
2020-01-14 04:00:00+00:00,1.29916,1.30024,1.29885,1.29984,4356,0,0
2020-01-14 05:00:00+00:00,1.29984,1.30002,1.29904,1.2990599999999999,4550,0,0
2020-01-14 06:00:00+00:00,1.2990599999999999,1.29962,1.29894,1.29945,5665,0,0
2020-01-14 07:00:00+00:00,1.29945,1.29956,1.29884,1.29885,2459,0,0
2020-01-14 08:00:00+00:00,1.2989,1.2993999999999999,1.2986900000000001,1.2987600000000001,1632,0,0
2020-01-14 09:00:00+00:00,1.29874,1.29877,1.29651,1.29791,3718,0,0
2020-01-14 10:00:00+00:00,1.29793,1.2983,1.29543,1.2971,5043,0,0
2020-01-14 11:00:00+00:00,1.2971,1.29737,1.29626,1.2972299999999999,3505,0,0
2020-01-14 12:00:00+00:00,1.2972299999999999,1.29868,1.29672,1.29851,3052,0,0
2020-01-14 13:00:00+00:00,1.29851,1.3014000000000001,1.29789,1.29985,5155,0,0
2020-01-14 14:00:00+00:00,1.29984,1.30014,1.29734,1.2975400000000001,4044,0,0
2020-01-14 15:00:00+00:00,1.29752,1.29936,1.29735,1.29904,5204,0,0
2020-01-14 16:00:00+00:00,1.29902,1.3005200000000001,1.29873,1.3002500000000001,5926,0,0
2020-01-14 17:00:00+00:00,1.30024,1.30144,1.2993299999999999,1.30101,7117,0,0
2020-01-14 18:00:00+00:00,1.30101,1.3018,1.30003,1.3016,4045,0,0
2020-01-14 19:00:00+00:00,1.3016,1.3025,1.30133,1.30215,2253,0,0
2020-01-14 20:00:00+00:00,1.30214,1.30307,1.30214,1.30266,2836,0,0
2020-01-14 21:00:00+00:00,1.30266,1.30332,1.30255,1.3027,2400,0,0
2020-01-14 22:00:00+00:00,1.3027,1.30279,1.30206,1.3021,2037,0,0
2020-01-14 23:00:00+00:00,1.3021,1.3023500000000001,1.30164,1.30192,1091,0,0
2020-01-15 00:00:00+00:00,1.3018100000000001,1.30213,1.30162,1.30206,355,13,0
2020-01-15 01:00:00+00:00,1.30205,1.30223,1.30187,1.3021099999999999,629,0,0
2020-01-15 02:00:00+00:00,1.3021099999999999,1.3024499999999999,1.3014000000000001,1.3018,1104,0,0
2020-01-15 03:00:00+00:00,1.3018,1.30241,1.30171,1.30234,1569,0,0
2020-01-15 04:00:00+00:00,1.30237,1.30244,1.30188,1.30219,1364,0,0
2020-01-15 05:00:00+00:00,1.30219,1.30246,1.30206,1.3024200000000001,942,0,0
2020-01-15 06:00:00+00:00,1.3024200000000001,1.30293,1.3024200000000001,1.30277,999,0,0
2020-01-15 07:00:00+00:00,1.30277,1.3033299999999999,1.30263,1.30325,1457,0,0
2020-01-15 08:00:00+00:00,1.3032599999999999,1.30424,1.30278,1.30332,1754,0,0
2020-01-15 09:00:00+00:00,1.30332,1.30374,1.30168,1.30202,2728,0,0
2020-01-15 10:00:00+00:00,1.3020100000000001,1.30205,1.30006,1.30173,4533,0,0
2020-01-15 11:00:00+00:00,1.30173,1.3020800000000001,1.29843,1.29918,5066,0,0
2020-01-15 12:00:00+00:00,1.29912,1.30083,1.2988,1.30069,3498,0,0
2020-01-15 13:00:00+00:00,1.30072,1.30292,1.30045,1.30152,4287,0,0
2020-01-15 14:00:00+00:00,1.30151,1.30155,1.30002,1.30061,3172,0,0
2020-01-15 15:00:00+00:00,1.30061,1.30107,1.30008,1.3008600000000001,4964,0,0
2020-01-15 16:00:00+00:00,1.3008600000000001,1.30361,1.30075,1.30313,5608,0,0
2020-01-15 17:00:00+00:00,1.30313,1.30313,1.30095,1.30225,5180,0,0
2020-01-15 18:00:00+00:00,1.30223,1.30293,1.30199,1.3028,3659,0,0
2020-01-15 19:00:00+00:00,1.3028,1.3038,1.3027199999999999,1.3033000000000001,3328,0,0
2020-01-15 20:00:00+00:00,1.3033000000000001,1.30393,1.30268,1.30279,2305,0,0
2020-01-15 21:00:00+00:00,1.30279,1.3033000000000001,1.30241,1.30253,2416,0,0
2020-01-15 22:00:00+00:00,1.30253,1.30319,1.30228,1.3030599999999999,1925,0,0
2020-01-15 23:00:00+00:00,1.303,1.30389,1.30274,1.3038,1329,0,0
2020-01-16 00:00:00+00:00,1.30377,1.30568,1.30369,1.3044799999999999,821,2,0
2020-01-16 01:00:00+00:00,1.30451,1.30475,1.30376,1.30396,1258,0,0
2020-01-16 02:00:00+00:00,1.30396,1.30471,1.30376,1.30414,1451,0,0
2020-01-16 03:00:00+00:00,1.30414,1.30444,1.30398,1.3044,1297,0,0
2020-01-16 04:00:00+00:00,1.3044,1.30453,1.304,1.30445,827,0,0
2020-01-16 05:00:00+00:00,1.30445,1.30506,1.3043,1.3047,1440,0,0
2020-01-16 06:00:00+00:00,1.3047,1.30525,1.3045200000000001,1.30473,1558,0,0
2020-01-16 07:00:00+00:00,1.30473,1.3051599999999999,1.30464,1.3048199999999999,1170,0,0
2020-01-16 08:00:00+00:00,1.3048199999999999,1.30488,1.3035,1.30415,1365,0,0
2020-01-16 09:00:00+00:00,1.3041,1.30483,1.30341,1.30374,2874,0,0
2020-01-16 10:00:00+00:00,1.30374,1.3065,1.30255,1.30505,5611,0,0
2020-01-16 11:00:00+00:00,1.3051,1.30624,1.3047,1.30539,4287,0,0
2020-01-16 12:00:00+00:00,1.30539,1.30646,1.30492,1.30618,3165,0,0
2020-01-16 13:00:00+00:00,1.30618,1.3064200000000001,1.30521,1.30605,2395,0,0
2020-01-16 14:00:00+00:00,1.3060399999999999,1.30747,1.30582,1.30658,3357,0,0
2020-01-16 15:00:00+00:00,1.30658,1.30708,1.30491,1.30494,4886,0,0
2020-01-16 16:00:00+00:00,1.30494,1.306,1.3043,1.30505,5645,0,0
2020-01-16 17:00:00+00:00,1.30505,1.30705,1.30317,1.30632,5999,0,0
2020-01-16 18:00:00+00:00,1.30632,1.30814,1.3058,1.30761,5293,0,0
2020-01-16 19:00:00+00:00,1.30761,1.30832,1.30677,1.30742,2430,0,0
2020-01-16 20:00:00+00:00,1.30742,1.30782,1.30623,1.30654,2438,0,0
2020-01-16 21:00:00+00:00,1.30654,1.30686,1.30632,1.30677,1731,0,0
2020-01-16 22:00:00+00:00,1.30677,1.30775,1.3067,1.30755,1646,0,0
2020-01-16 23:00:00+00:00,1.30755,1.30773,1.3072300000000001,1.30772,932,0,0
2020-01-17 00:00:00+00:00,1.3079,1.30809,1.30704,1.30753,825,2,0
2020-01-17 01:00:00+00:00,1.30749,1.30793,1.30747,1.30762,967,0,0
2020-01-17 02:00:00+00:00,1.30762,1.30785,1.30712,1.30758,1654,0,0
2020-01-17 03:00:00+00:00,1.30758,1.30771,1.30641,1.30673,1553,0,0
2020-01-17 04:00:00+00:00,1.30674,1.30803,1.30674,1.30744,1630,0,0
2020-01-17 05:00:00+00:00,1.30744,1.30754,1.30728,1.30746,1089,0,0
2020-01-17 06:00:00+00:00,1.30746,1.30754,1.30692,1.30715,768,0,0
2020-01-17 07:00:00+00:00,1.30715,1.30755,1.30693,1.30747,842,0,0
2020-01-17 08:00:00+00:00,1.30747,1.30902,1.30724,1.30877,1776,0,0
2020-01-17 09:00:00+00:00,1.30878,1.30895,1.30749,1.30814,2531,0,0
2020-01-17 10:00:00+00:00,1.30814,1.3100100000000001,1.30768,1.30933,4288,0,0
2020-01-17 11:00:00+00:00,1.30933,1.3118699999999999,1.30402,1.30553,7527,0,0
2020-01-17 12:00:00+00:00,1.30548,1.30668,1.30406,1.3045900000000001,4641,0,0
2020-01-17 13:00:00+00:00,1.3046,1.3046,1.30266,1.30366,3984,0,0
2020-01-17 14:00:00+00:00,1.30366,1.30596,1.30325,1.3051599999999999,3924,0,0
2020-01-17 15:00:00+00:00,1.3051599999999999,1.30561,1.30447,1.3045499999999999,4717,0,0
2020-01-17 16:00:00+00:00,1.30454,1.3048899999999999,1.30264,1.30318,4732,0,0
2020-01-17 17:00:00+00:00,1.30317,1.30328,1.30163,1.30301,5281,0,0
2020-01-17 18:00:00+00:00,1.3029600000000001,1.30324,1.30189,1.30285,3226,0,0
2020-01-17 19:00:00+00:00,1.30285,1.30295,1.30175,1.30239,1732,0,0
2020-01-17 20:00:00+00:00,1.30237,1.30246,1.30169,1.3018100000000001,1587,0,0
2020-01-17 21:00:00+00:00,1.30183,1.30221,1.3014000000000001,1.30171,1890,0,0
2020-01-17 22:00:00+00:00,1.30171,1.30205,1.30133,1.30152,1556,0,0
2020-01-17 23:00:00+00:00,1.30149,1.30149,1.3006,1.3006,1142,0,0
2020-01-20 00:00:00+00:00,1.2990300000000001,1.30053,1.2989899999999999,1.30011,515,10,0
2020-01-20 01:00:00+00:00,1.30002,1.30077,1.3000099999999999,1.30056,1201,0,0
2020-01-20 02:00:00+00:00,1.30056,1.30091,1.29992,1.3000099999999999,1754,0,0
2020-01-20 03:00:00+00:00,1.3000099999999999,1.3005,1.29988,1.30016,1091,0,0
2020-01-20 04:00:00+00:00,1.30016,1.30044,1.3000099999999999,1.30039,830,0,0
2020-01-20 05:00:00+00:00,1.30039,1.30064,1.30017,1.30042,782,0,0
2020-01-20 06:00:00+00:00,1.30042,1.30048,1.30002,1.30013,457,0,0
2020-01-20 07:00:00+00:00,1.30013,1.30023,1.29935,1.29942,1020,0,0
2020-01-20 08:00:00+00:00,1.29942,1.29973,1.29861,1.29951,1564,0,0
2020-01-20 09:00:00+00:00,1.29951,1.30015,1.2974700000000001,1.29772,2654,0,0
2020-01-20 10:00:00+00:00,1.29772,1.29854,1.29706,1.29738,3505,0,0
2020-01-20 11:00:00+00:00,1.29738,1.2984499999999999,1.29622,1.29844,3604,0,0
2020-01-20 12:00:00+00:00,1.2984499999999999,1.29913,1.29769,1.29854,2583,0,0
2020-01-20 13:00:00+00:00,1.29854,1.3004,1.29834,1.29972,2871,0,0
2020-01-20 14:00:00+00:00,1.29971,1.29971,1.29854,1.29911,2110,0,0
